zip,count,rate_10k,date
97007,225,336.1,2020-08-19
97008,147,507.4,2020-08-19
97009,46,592.6,2020-08-19
97013,189,833,2020-08-19
97014,-1,-1,2020-08-19
97015,113,578.9,2020-08-19
97016,18,295.9,2020-08-19
97017,-1,-1,2020-08-19
97018,-1,-1,2020-08-19
97019,34,1075.6,2020-08-19
97021,0,-1,2020-08-19
97022,13,349.3,2020-08-19
97023,30,305.1,2020-08-19
97024,185,1806.3,2020-08-19
97026,98,2568.8,2020-08-19
97027,44,362.7,2020-08-19
97030,372,1013.8,2020-08-19
97031,172,936.1,2020-08-19
97032,87,1725.2,2020-08-19
97034,54,285.6,2020-08-19
97035,74,309.5,2020-08-19
97038,79,522.7,2020-08-19
97040,-1,-1,2020-08-19
97041,27,958.5,2020-08-19
97042,15,513.2,2020-08-19
97045,226,440,2020-08-19
97048,24,358.7,2020-08-19
97049,-1,-1,2020-08-19
97051,32,200.5,2020-08-19
97053,-1,-1,2020-08-19
97054,-1,-1,2020-08-19
97055,53,305.5,2020-08-19
97056,24,208.8,2020-08-19
97058,184,927.5,2020-08-19
97060,192,904.6,2020-08-19
97062,221,805.6,2020-08-19
97063,-1,-1,2020-08-19
97064,-1,-1,2020-08-19
97067,-1,-1,2020-08-19
97068,70,247.3,2020-08-19
97070,116,553.5,2020-08-19
97071,680,2360.9,2020-08-19
97078,206,961.2,2020-08-19
97080,427,1044.3,2020-08-19
97086,149,572.9,2020-08-19
97089,59,492.2,2020-08-19
97101,17,448.1,2020-08-19
97103,43,255.1,2020-08-19
97106,-1,-1,2020-08-19
97107,-1,-1,2020-08-19
97110,-1,-1,2020-08-19
97111,14,443.6,2020-08-19
97112,-1,-1,2020-08-19
97113,220,1554.2,2020-08-19
97114,35,735,2020-08-19
97115,21,507.4,2020-08-19
97116,224,929.3,2020-08-19
97119,10,226.2,2020-08-19
97121,-1,-1,2020-08-19
97123,434,974.5,2020-08-19
97124,274,566.7,2020-08-19
97127,20,534.8,2020-08-19
97128,259,716.6,2020-08-19
97131,-1,-1,2020-08-19
97132,125,442,2020-08-19
97133,-1,-1,2020-08-19
97136,-1,-1,2020-08-19
97137,-1,-1,2020-08-19
97138,17,169.6,2020-08-19
97140,72,306.7,2020-08-19
97141,23,175,2020-08-19
97146,20,338.7,2020-08-19
97148,12,352.3,2020-08-19
97201,50,322.9,2020-08-19
97202,120,309.6,2020-08-19
97203,272,876.2,2020-08-19
97204,-1,-1,2020-08-19
97205,16,208.1,2020-08-19
97206,240,504.2,2020-08-19
97209,109,729.1,2020-08-19
97210,31,284.7,2020-08-19
97211,140,447.9,2020-08-19
97212,67,277.7,2020-08-19
97213,106,362.8,2020-08-19
97214,124,520.7,2020-08-19
97215,67,409.2,2020-08-19
97216,116,743.9,2020-08-19
97217,141,448.5,2020-08-19
97218,142,975.2,2020-08-19
97219,130,335.8,2020-08-19
97220,200,701.9,2020-08-19
97221,34,292.3,2020-08-19
97222,170,486,2020-08-19
97223,207,443.3,2020-08-19
97224,131,420.9,2020-08-19
97225,104,430.2,2020-08-19
97227,14,363.9,2020-08-19
97229,171,293.7,2020-08-19
97230,392,986.1,2020-08-19
97231,18,420.6,2020-08-19
97232,31,270.2,2020-08-19
97233,611,1552.1,2020-08-19
97236,612,1660.7,2020-08-19
97239,56,395.8,2020-08-19
97266,272,816.8,2020-08-19
97267,130,421.5,2020-08-19
97301,533,995.9,2020-08-19
97302,171,460.5,2020-08-19
97303,326,843.2,2020-08-19
97304,221,776.7,2020-08-19
97305,505,1257,2020-08-19
97306,189,690.8,2020-08-19
97317,195,800.7,2020-08-19
97321,86,345,2020-08-19
97322,116,340.8,2020-08-19
97324,-1,-1,2020-08-19
97325,34,514.1,2020-08-19
97327,-1,-1,2020-08-19
97330,101,243.5,2020-08-19
97331,-1,-1,2020-08-19
97333,36,168.4,2020-08-19
97338,40,199.6,2020-08-19
97341,-1,-1,2020-08-19
97344,-1,-1,2020-08-19
97347,-1,-1,2020-08-19
97348,-1,-1,2020-08-19
97351,59,572.4,2020-08-19
97352,13,232,2020-08-19
97355,84,293.6,2020-08-19
97358,-1,-1,2020-08-19
97360,-1,-1,2020-08-19
97361,40,355.3,2020-08-19
97362,32,737.7,2020-08-19
97365,314,2922.6,2020-08-19
97366,-1,-1,2020-08-19
97367,62,658.5,2020-08-19
97368,-1,-1,2020-08-19
97370,23,278.1,2020-08-19
97374,10,189.9,2020-08-19
97375,11,878.6,2020-08-19
97376,-1,-1,2020-08-19
97378,15,168.9,2020-08-19
97380,12,490,2020-08-19
97381,85,577.8,2020-08-19
97383,44,459,2020-08-19
97385,18,552.7,2020-08-19
97386,16,117.9,2020-08-19
97389,-1,-1,2020-08-19
97391,16,299.4,2020-08-19
97392,26,500.9,2020-08-19
97394,-1,-1,2020-08-19
97396,-1,-1,2020-08-19
97401,97,239.4,2020-08-19
97402,100,198.6,2020-08-19
97403,22,189.3,2020-08-19
97404,41,127.1,2020-08-19
97405,52,116.5,2020-08-19
97408,32,273.2,2020-08-19
97411,-1,-1,2020-08-19
97415,14,99.6,2020-08-19
97417,-1,-1,2020-08-19
97419,-1,-1,2020-08-19
97420,32,116.5,2020-08-19
97423,-1,-1,2020-08-19
97424,17,96.6,2020-08-19
97426,14,144.1,2020-08-19
97431,-1,-1,2020-08-19
97435,-1,-1,2020-08-19
97437,-1,-1,2020-08-19
97438,-1,-1,2020-08-19
97439,18,125.5,2020-08-19
97442,-1,-1,2020-08-19
97443,-1,-1,2020-08-19
97444,-1,-1,2020-08-19
97446,18,374.1,2020-08-19
97448,10,81.7,2020-08-19
97449,-1,-1,2020-08-19
97452,-1,-1,2020-08-19
97454,-1,-1,2020-08-19
97455,-1,-1,2020-08-19
97456,-1,-1,2020-08-19
97457,-1,-1,2020-08-19
97458,-1,-1,2020-08-19
97459,43,305.1,2020-08-19
97462,-1,-1,2020-08-19
97463,-1,-1,2020-08-19
97465,-1,-1,2020-08-19
97467,-1,-1,2020-08-19
97469,-1,-1,2020-08-19
97470,33,165.1,2020-08-19
97471,37,127.1,2020-08-19
97477,66,179,2020-08-19
97478,91,245.9,2020-08-19
97479,41,431.4,2020-08-19
97487,10,118.4,2020-08-19
97488,-1,-1,2020-08-19
97495,-1,-1,2020-08-19
97496,-1,-1,2020-08-19
97497,-1,-1,2020-08-19
97498,-1,-1,2020-08-19
97499,-1,-1,2020-08-19
97501,191,453.5,2020-08-19
97502,62,223.9,2020-08-19
97503,85,807.4,2020-08-19
97504,111,249.8,2020-08-19
97520,22,89.9,2020-08-19
97523,11,175.6,2020-08-19
97524,27,186.7,2020-08-19
97525,12,260.8,2020-08-19
97526,59,172.5,2020-08-19
97527,49,145.3,2020-08-19
97530,15,216.9,2020-08-19
97532,-1,-1,2020-08-19
97535,-1,-1,2020-08-19
97537,-1,-1,2020-08-19
97538,-1,-1,2020-08-19
97539,-1,-1,2020-08-19
97540,28,353.1,2020-08-19
97541,-1,-1,2020-08-19
97544,-1,-1,2020-08-19
97601,83,369.6,2020-08-19
97603,75,254,2020-08-19
97623,-1,-1,2020-08-19
97624,-1,-1,2020-08-19
97630,29,569.1,2020-08-19
97632,-1,-1,2020-08-19
97633,11,808.2,2020-08-19
97641,-1,-1,2020-08-19
97701,196,332.2,2020-08-19
97702,179,441.1,2020-08-19
97703,84,253.1,2020-08-19
97707,-1,-1,2020-08-19
97708,-1,-1,2020-08-19
97720,-1,-1,2020-08-19
97734,17,610.2,2020-08-19
97738,-1,-1,2020-08-19
97739,17,154.3,2020-08-19
97741,146,1225.7,2020-08-19
97753,-1,-1,2020-08-19
97754,50,269.2,2020-08-19
97756,117,348.7,2020-08-19
97759,22,349.5,2020-08-19
97760,24,355.2,2020-08-19
97761,233,5844,2020-08-19
97801,460,2137.4,2020-08-19
97813,-1,-1,2020-08-19
97814,50,403.8,2020-08-19
97818,277,6660.3,2020-08-19
97820,-1,-1,2020-08-19
97824,10,602,2020-08-19
97826,15,1382.5,2020-08-19
97827,13,494.7,2020-08-19
97828,-1,-1,2020-08-19
97836,14,706,2020-08-19
97838,1375,5424.9,2020-08-19
97844,109,2863.9,2020-08-19
97845,-1,-1,2020-08-19
97846,-1,-1,2020-08-19
97850,348,2052.5,2020-08-19
97862,113,968.6,2020-08-19
97865,-1,-1,2020-08-19
97868,19,954.3,2020-08-19
97869,-1,-1,2020-08-19
97875,113,4329.5,2020-08-19
97882,331,4265.5,2020-08-19
97883,-1,-1,2020-08-19
97885,-1,-1,2020-08-19
97886,12,1052.6,2020-08-19
97913,143,2587.3,2020-08-19
97914,685,3566.8,2020-08-19
97918,61,1344.5,2020-08-19
97002,43,764.7,2020-08-26
97003,196,757.2,2020-08-26
97004,19,433,2020-08-26
97005,258,1035.9,2020-08-26
97006,290,460.1,2020-08-26
97007,240,358.5,2020-08-26
97008,158,545.4,2020-08-26
97009,54,695.7,2020-08-26
97013,202,890.3,2020-08-26
97014,-1,-1,2020-08-26
97015,127,650.6,2020-08-26
97016,18,295.9,2020-08-26
97017,-1,-1,2020-08-26
97018,-1,-1,2020-08-26
97019,34,1075.6,2020-08-26
97021,-1,-1,2020-08-26
97022,15,403,2020-08-26
97023,33,335.6,2020-08-26
97024,194,1894.2,2020-08-26
97026,99,2595,2020-08-26
97027,47,387.4,2020-08-26
97030,403,1098.3,2020-08-26
97031,178,968.7,2020-08-26
97032,93,1844.1,2020-08-26
97034,56,296.2,2020-08-26
97035,78,326.2,2020-08-26
97038,83,549.2,2020-08-26
97040,-1,-1,2020-08-26
97041,28,994,2020-08-26
97042,16,547.4,2020-08-26
97045,248,482.9,2020-08-26
97048,26,388.6,2020-08-26
97049,-1,-1,2020-08-26
97051,37,231.9,2020-08-26
97053,-1,-1,2020-08-26
97054,-1,-1,2020-08-26
97055,54,311.2,2020-08-26
97056,24,208.8,2020-08-26
97058,186,937.6,2020-08-26
97060,205,965.8,2020-08-26
97062,233,849.3,2020-08-26
97063,-1,-1,2020-08-26
97064,-1,-1,2020-08-26
97067,11,514.5,2020-08-26
97068,71,250.8,2020-08-26
97070,128,610.8,2020-08-26
97071,777,2697.6,2020-08-26
97078,213,993.9,2020-08-26
97080,441,1078.6,2020-08-26
97086,165,634.4,2020-08-26
97089,71,592.4,2020-08-26
97101,18,474.4,2020-08-26
97103,43,255.1,2020-08-26
97106,-1,-1,2020-08-26
97107,0,0,2020-08-26
97110,-1,-1,2020-08-26
97111,14,443.6,2020-08-26
97112,0,0,2020-08-26
97113,234,1653.1,2020-08-26
97114,42,882,2020-08-26
97115,21,507.4,2020-08-26
97116,234,970.8,2020-08-26
97119,11,248.9,2020-08-26
97121,-1,-1,2020-08-26
97123,471,1057.5,2020-08-26
97124,286,591.5,2020-08-26
97127,21,561.5,2020-08-26
97128,308,852.2,2020-08-26
97131,-1,-1,2020-08-26
97132,140,495.1,2020-08-26
97133,12,300,2020-08-26
97136,-1,-1,2020-08-26
97137,-1,-1,2020-08-26
97138,17,169.6,2020-08-26
97140,74,315.2,2020-08-26
97141,23,175,2020-08-26
97146,21,355.6,2020-08-26
97148,13,381.7,2020-08-26
97201,52,335.8,2020-08-26
97202,137,353.4,2020-08-26
97203,283,911.7,2020-08-26
97204,-1,-1,2020-08-26
97205,17,221.1,2020-08-26
97206,258,542.1,2020-08-26
97209,110,735.8,2020-08-26
97210,33,303.1,2020-08-26
97211,153,489.5,2020-08-26
97212,72,298.4,2020-08-26
97213,112,383.3,2020-08-26
97214,127,533.3,2020-08-26
97215,73,445.8,2020-08-26
97216,130,833.7,2020-08-26
97217,145,461.2,2020-08-26
97218,147,1009.5,2020-08-26
97219,137,353.9,2020-08-26
97220,221,775.6,2020-08-26
97221,35,300.9,2020-08-26
97222,178,508.9,2020-08-26
97223,223,477.5,2020-08-26
97224,142,456.3,2020-08-26
97225,113,467.4,2020-08-26
97227,16,415.9,2020-08-26
97229,188,322.9,2020-08-26
97230,414,1041.5,2020-08-26
97231,18,420.6,2020-08-26
97232,33,287.7,2020-08-26
97233,649,1648.6,2020-08-26
97236,645,1750.2,2020-08-26
97239,61,431.1,2020-08-26
97266,295,885.9,2020-08-26
97267,134,434.5,2020-08-26
97301,587,1096.8,2020-08-26
97302,183,492.8,2020-08-26
97303,346,894.9,2020-08-26
97304,237,832.9,2020-08-26
97305,577,1436.2,2020-08-26
97306,193,705.4,2020-08-26
97317,214,878.7,2020-08-26
97321,93,373.1,2020-08-26
97322,129,379,2020-08-26
97324,-1,-1,2020-08-26
97325,35,529.2,2020-08-26
97327,-1,-1,2020-08-26
97330,108,260.4,2020-08-26
97331,-1,-1,2020-08-26
97333,41,191.8,2020-08-26
97338,44,219.5,2020-08-26
97341,-1,-1,2020-08-26
97344,-1,-1,2020-08-26
97347,-1,-1,2020-08-26
97348,-1,-1,2020-08-26
97351,63,611.2,2020-08-26
97352,14,249.8,2020-08-26
97355,85,297.1,2020-08-26
97358,0,0,2020-08-26
97360,-1,-1,2020-08-26
97361,44,390.8,2020-08-26
97362,35,806.8,2020-08-26
97365,313,2913.3,2020-08-26
97366,10,684.9,2020-08-26
97367,74,785.9,2020-08-26
97368,-1,-1,2020-08-26
97370,25,302.3,2020-08-26
97374,11,208.9,2020-08-26
97375,12,958.5,2020-08-26
97376,-1,-1,2020-08-26
97378,17,191.4,2020-08-26
97380,12,490,2020-08-26
97381,95,645.8,2020-08-26
97383,45,469.4,2020-08-26
97385,18,552.7,2020-08-26
97386,17,125.3,2020-08-26
97389,-1,-1,2020-08-26
97391,17,318.1,2020-08-26
97392,27,520.1,2020-08-26
97394,-1,-1,2020-08-26
97396,-1,-1,2020-08-26
97401,99,244.3,2020-08-26
97402,101,200.6,2020-08-26
97403,23,197.9,2020-08-26
97404,42,130.2,2020-08-26
97405,51,114.2,2020-08-26
97408,33,281.8,2020-08-26
97411,-1,-1,2020-08-26
97415,15,106.8,2020-08-26
97417,-1,-1,2020-08-26
97419,-1,-1,2020-08-26
97420,34,123.8,2020-08-26
97423,10,146.9,2020-08-26
97424,22,125,2020-08-26
97426,14,144.1,2020-08-26
97431,-1,-1,2020-08-26
97435,-1,-1,2020-08-26
97437,-1,-1,2020-08-26
97438,-1,-1,2020-08-26
97439,18,125.5,2020-08-26
97442,0,0,2020-08-26
97443,-1,-1,2020-08-26
97444,-1,-1,2020-08-26
97446,19,394.8,2020-08-26
97448,10,81.7,2020-08-26
97449,0,0,2020-08-26
97452,-1,-1,2020-08-26
97454,0,0,2020-08-26
97455,-1,-1,2020-08-26
97456,-1,-1,2020-08-26
97457,-1,-1,2020-08-26
97458,-1,-1,2020-08-26
97459,44,312.1,2020-08-26
97462,10,253.9,2020-08-26
97463,-1,-1,2020-08-26
97465,0,0,2020-08-26
97467,-1,-1,2020-08-26
97469,-1,-1,2020-08-26
97470,34,170.1,2020-08-26
97471,39,134,2020-08-26
97477,72,195.3,2020-08-26
97478,102,275.6,2020-08-26
97479,41,431.4,2020-08-26
97487,10,118.4,2020-08-26
97488,-1,-1,2020-08-26
97495,-1,-1,2020-08-26
97496,10,131,2020-08-26
97497,0,0,2020-08-26
97498,-1,-1,2020-08-26
97499,0,0,2020-08-26
97501,260,617.3,2020-08-26
97502,79,285.3,2020-08-26
97503,96,911.9,2020-08-26
97504,132,297,2020-08-26
97520,29,118.5,2020-08-26
97523,10,159.6,2020-08-26
97524,31,214.4,2020-08-26
97525,13,282.5,2020-08-26
97526,64,187.1,2020-08-26
97527,57,169.1,2020-08-26
97530,15,216.9,2020-08-26
97532,-1,-1,2020-08-26
97535,11,218,2020-08-26
97537,10,144.6,2020-08-26
97538,0,0,2020-08-26
97539,-1,-1,2020-08-26
97540,32,403.5,2020-08-26
97541,-1,-1,2020-08-26
97544,0,0,2020-08-26
97601,90,400.7,2020-08-26
97603,80,271,2020-08-26
97623,-1,-1,2020-08-26
97624,-1,-1,2020-08-26
97630,29,569.1,2020-08-26
97632,-1,-1,2020-08-26
97633,12,881.7,2020-08-26
97641,0,0,2020-08-26
97701,204,345.8,2020-08-26
97702,186,458.3,2020-08-26
97703,84,253.1,2020-08-26
97707,-1,-1,2020-08-26
97708,-1,-1,2020-08-26
97720,-1,-1,2020-08-26
97734,18,646.1,2020-08-26
97738,-1,-1,2020-08-26
97739,17,154.3,2020-08-26
97741,157,1318,2020-08-26
97753,-1,-1,2020-08-26
97754,51,274.6,2020-08-26
97756,123,366.6,2020-08-26
97759,24,381.3,2020-08-26
97760,25,370,2020-08-26
97761,257,6445.9,2020-08-26
97801,478,2221.1,2020-08-26
97813,-1,-1,2020-08-26
97814,61,492.7,2020-08-26
97818,288,6924.7,2020-08-26
97820,0,0,2020-08-26
97824,10,602,2020-08-26
97826,17,1566.8,2020-08-26
97827,13,494.7,2020-08-26
97828,-1,-1,2020-08-26
97836,14,706,2020-08-26
97838,1410,5563,2020-08-26
97844,115,3021.5,2020-08-26
97845,-1,-1,2020-08-26
97846,-1,-1,2020-08-26
97850,358,2111.5,2020-08-26
97862,124,1062.9,2020-08-26
97865,-1,-1,2020-08-26
97868,19,954.3,2020-08-26
97869,-1,-1,2020-08-26
97875,112,4291.2,2020-08-26
97882,348,4484.5,2020-08-26
97883,-1,-1,2020-08-26
97885,-1,-1,2020-08-26
97886,12,1052.6,2020-08-26
97913,160,2894.9,2020-08-26
97914,787,4097.9,2020-08-26
97918,68,1498.8,2020-08-26
97002,46,818.1,2020-09-02
97003,206,795.9,2020-09-02
97004,20,455.8,2020-09-02
97005,269,1080.1,2020-09-02
97006,304,482.3,2020-09-02
97007,255,380.9,2020-09-02
97008,168,579.9,2020-09-02
97009,55,708.6,2020-09-02
97013,229,1009.3,2020-09-02
97014,-1,-1,2020-09-02
97015,140,717.2,2020-09-02
97016,20,328.8,2020-09-02
97017,-1,-1,2020-09-02
97018,-1,-1,2020-09-02
97019,34,1075.6,2020-09-02
97021,-1,-1,2020-09-02
97022,16,429.9,2020-09-02
97023,37,376.3,2020-09-02
97024,198,1933.2,2020-09-02
97026,104,2726.1,2020-09-02
97027,48,395.7,2020-09-02
97030,427,1163.7,2020-09-02
97031,185,1006.8,2020-09-02
97032,99,1963.1,2020-09-02
97034,58,306.8,2020-09-02
97035,77,322,2020-09-02
97038,89,588.9,2020-09-02
97040,-1,-1,2020-09-02
97041,32,1136,2020-09-02
97042,16,547.4,2020-09-02
97045,265,516,2020-09-02
97048,26,388.6,2020-09-02
97049,-1,-1,2020-09-02
97051,39,244.4,2020-09-02
97053,-1,-1,2020-09-02
97054,0,0,2020-09-02
97055,56,322.8,2020-09-02
97056,26,226.1,2020-09-02
97058,185,932.6,2020-09-02
97060,214,1008.2,2020-09-02
97062,248,904,2020-09-02
97063,-1,-1,2020-09-02
97064,-1,-1,2020-09-02
97067,13,608,2020-09-02
97068,77,272,2020-09-02
97070,138,658.5,2020-09-02
97071,878,3048.3,2020-09-02
97078,229,1068.5,2020-09-02
97080,456,1115.2,2020-09-02
97086,175,672.8,2020-09-02
97089,75,625.7,2020-09-02
97101,18,474.4,2020-09-02
97103,44,261,2020-09-02
97106,16,351.6,2020-09-02
97107,0,0,2020-09-02
97110,-1,-1,2020-09-02
97111,14,443.6,2020-09-02
97112,0,0,2020-09-02
97113,242,1709.6,2020-09-02
97114,44,924,2020-09-02
97115,22,531.5,2020-09-02
97116,254,1053.8,2020-09-02
97119,11,248.9,2020-09-02
97121,-1,-1,2020-09-02
97123,504,1131.6,2020-09-02
97124,303,626.7,2020-09-02
97127,21,561.5,2020-09-02
97128,329,910.3,2020-09-02
97131,-1,-1,2020-09-02
97132,142,502.2,2020-09-02
97133,13,325,2020-09-02
97136,-1,-1,2020-09-02
97137,-1,-1,2020-09-02
97138,17,169.6,2020-09-02
97140,76,323.8,2020-09-02
97141,24,182.6,2020-09-02
97146,22,372.6,2020-09-02
97148,14,411,2020-09-02
97201,55,355.2,2020-09-02
97202,144,371.5,2020-09-02
97203,297,956.8,2020-09-02
97204,-1,-1,2020-09-02
97205,16,208.1,2020-09-02
97206,263,552.6,2020-09-02
97209,116,775.9,2020-09-02
97210,38,349,2020-09-02
97211,165,527.9,2020-09-02
97212,73,302.6,2020-09-02
97213,116,397,2020-09-02
97214,135,566.9,2020-09-02
97215,80,488.5,2020-09-02
97216,137,878.5,2020-09-02
97217,156,496.2,2020-09-02
97218,158,1085.1,2020-09-02
97219,142,366.8,2020-09-02
97220,247,866.8,2020-09-02
97221,36,309.5,2020-09-02
97222,182,520.3,2020-09-02
97223,235,503.2,2020-09-02
97224,152,488.4,2020-09-02
97225,112,463.3,2020-09-02
97227,16,415.9,2020-09-02
97229,193,331.5,2020-09-02
97230,442,1111.9,2020-09-02
97231,18,420.6,2020-09-02
97232,34,296.4,2020-09-02
97233,664,1686.7,2020-09-02
97236,679,1842.5,2020-09-02
97239,67,473.5,2020-09-02
97266,318,955,2020-09-02
97267,138,447.5,2020-09-02
97301,619,1156.6,2020-09-02
97302,192,517.1,2020-09-02
97303,370,957,2020-09-02
97304,247,868.1,2020-09-02
97305,630,1568.1,2020-09-02
97306,199,727.3,2020-09-02
97317,231,948.5,2020-09-02
97321,104,417.2,2020-09-02
97322,141,414.2,2020-09-02
97324,-1,-1,2020-09-02
97325,37,559.4,2020-09-02
97327,-1,-1,2020-09-02
97330,116,279.7,2020-09-02
97331,-1,-1,2020-09-02
97333,42,196.5,2020-09-02
97338,44,219.5,2020-09-02
97341,-1,-1,2020-09-02
97344,-1,-1,2020-09-02
97347,-1,-1,2020-09-02
97348,-1,-1,2020-09-02
97351,75,727.7,2020-09-02
97352,17,303.4,2020-09-02
97355,89,311,2020-09-02
97358,0,0,2020-09-02
97360,-1,-1,2020-09-02
97361,48,426.4,2020-09-02
97362,43,991.2,2020-09-02
97365,315,2931.9,2020-09-02
97366,10,684.9,2020-09-02
97367,83,881.5,2020-09-02
97368,-1,-1,2020-09-02
97370,27,326.4,2020-09-02
97374,11,208.9,2020-09-02
97375,12,958.5,2020-09-02
97376,-1,-1,2020-09-02
97378,24,270.2,2020-09-02
97380,12,490,2020-09-02
97381,101,686.6,2020-09-02
97383,47,490.2,2020-09-02
97385,21,644.8,2020-09-02
97386,17,125.3,2020-09-02
97389,-1,-1,2020-09-02
97391,17,318.1,2020-09-02
97392,27,520.1,2020-09-02
97394,-1,-1,2020-09-02
97396,-1,-1,2020-09-02
97401,107,264.1,2020-09-02
97402,113,224.5,2020-09-02
97403,24,206.5,2020-09-02
97404,50,155,2020-09-02
97405,59,132.2,2020-09-02
97408,34,290.3,2020-09-02
97411,-1,-1,2020-09-02
97415,15,106.8,2020-09-02
97417,-1,-1,2020-09-02
97419,-1,-1,2020-09-02
97420,45,163.8,2020-09-02
97423,13,190.9,2020-09-02
97424,25,142.1,2020-09-02
97426,14,144.1,2020-09-02
97431,-1,-1,2020-09-02
97435,-1,-1,2020-09-02
97437,-1,-1,2020-09-02
97438,-1,-1,2020-09-02
97439,19,132.5,2020-09-02
97442,0,0,2020-09-02
97443,-1,-1,2020-09-02
97444,-1,-1,2020-09-02
97446,19,394.8,2020-09-02
97448,12,98,2020-09-02
97449,0,0,2020-09-02
97452,-1,-1,2020-09-02
97454,0,0,2020-09-02
97455,-1,-1,2020-09-02
97456,-1,-1,2020-09-02
97457,-1,-1,2020-09-02
97458,-1,-1,2020-09-02
97459,46,326.3,2020-09-02
97462,11,279.3,2020-09-02
97463,-1,-1,2020-09-02
97465,0,0,2020-09-02
97467,-1,-1,2020-09-02
97469,-1,-1,2020-09-02
97470,34,170.1,2020-09-02
97471,41,140.9,2020-09-02
97477,75,203.4,2020-09-02
97478,109,294.5,2020-09-02
97479,41,431.4,2020-09-02
97487,11,130.2,2020-09-02
97488,-1,-1,2020-09-02
97495,-1,-1,2020-09-02
97496,10,131,2020-09-02
97497,0,0,2020-09-02
97498,-1,-1,2020-09-02
97499,0,0,2020-09-02
97501,293,695.7,2020-09-02
97502,91,328.6,2020-09-02
97503,110,1044.8,2020-09-02
97504,144,324,2020-09-02
97520,33,134.9,2020-09-02
97523,10,159.6,2020-09-02
97524,39,269.7,2020-09-02
97525,16,347.8,2020-09-02
97526,65,190,2020-09-02
97527,59,175,2020-09-02
97530,17,245.8,2020-09-02
97532,-1,-1,2020-09-02
97535,16,317,2020-09-02
97537,11,159,2020-09-02
97538,0,0,2020-09-02
97539,-1,-1,2020-09-02
97540,33,416.1,2020-09-02
97541,-1,-1,2020-09-02
97544,0,0,2020-09-02
97601,92,409.6,2020-09-02
97603,87,294.7,2020-09-02
97623,-1,-1,2020-09-02
97624,-1,-1,2020-09-02
97630,27,529.8,2020-09-02
97632,-1,-1,2020-09-02
97633,13,955.2,2020-09-02
97641,0,0,2020-09-02
97701,212,359.4,2020-09-02
97702,189,465.7,2020-09-02
97703,87,262.2,2020-09-02
97707,-1,-1,2020-09-02
97708,-1,-1,2020-09-02
97720,-1,-1,2020-09-02
97734,19,682,2020-09-02
97738,-1,-1,2020-09-02
97739,17,154.3,2020-09-02
97741,161,1351.6,2020-09-02
97753,-1,-1,2020-09-02
97754,52,280,2020-09-02
97756,129,384.5,2020-09-02
97759,25,397.2,2020-09-02
97760,25,370,2020-09-02
97761,263,6596.4,2020-09-02
97801,518,2407,2020-09-02
97813,-1,-1,2020-09-02
97814,65,525,2020-09-02
97818,302,7261.4,2020-09-02
97820,0,0,2020-09-02
97824,10,602,2020-09-02
97826,20,1843.3,2020-09-02
97827,13,494.7,2020-09-02
97828,-1,-1,2020-09-02
97836,11,554.7,2020-09-02
97838,1449,5716.9,2020-09-02
97844,118,3100.4,2020-09-02
97845,-1,-1,2020-09-02
97846,-1,-1,2020-09-02
97850,367,2164.6,2020-09-02
97862,133,1140.1,2020-09-02
97865,-1,-1,2020-09-02
97868,20,1004.5,2020-09-02
97869,-1,-1,2020-09-02
97875,121,4636,2020-09-02
97882,386,4974.2,2020-09-02
97883,-1,-1,2020-09-02
97885,-1,-1,2020-09-02
97886,12,1052.6,2020-09-02
97913,180,3256.7,2020-09-02
97914,894,4655,2020-09-02
97918,76,1675.1,2020-09-02
97002,47,835.8,2020-09-10
97003,219,846.1,2020-09-10
97004,20,455.8,2020-09-10
97005,283,1136.3,2020-09-10
97006,319,506.1,2020-09-10
97007,279,416.7,2020-09-10
97008,176,607.5,2020-09-10
97009,60,773,2020-09-10
97013,248,1093.1,2020-09-10
97014,-1,-1,2020-09-10
97015,150,768.4,2020-09-10
97016,20,328.8,2020-09-10
97017,-1,-1,2020-09-10
97018,-1,-1,2020-09-10
97019,34,1075.6,2020-09-10
97021,-1,-1,2020-09-10
97022,17,456.7,2020-09-10
97023,45,457.7,2020-09-10
97024,206,2011.3,2020-09-10
97026,109,2857.1,2020-09-10
97027,49,403.9,2020-09-10
97030,447,1218.2,2020-09-10
97031,187,1017.7,2020-09-10
97032,107,2121.6,2020-09-10
97034,63,333.2,2020-09-10
97035,78,326.2,2020-09-10
97038,95,628.6,2020-09-10
97040,-1,-1,2020-09-10
97041,32,1136,2020-09-10
97042,17,581.6,2020-09-10
97045,282,549.1,2020-09-10
97048,26,388.6,2020-09-10
97049,-1,-1,2020-09-10
97051,43,269.5,2020-09-10
97053,-1,-1,2020-09-10
97054,-1,-1,2020-09-10
97055,67,386.2,2020-09-10
97056,27,234.8,2020-09-10
97058,200,1008.2,2020-09-10
97060,223,1050.6,2020-09-10
97062,250,911.3,2020-09-10
97063,-1,-1,2020-09-10
97064,-1,-1,2020-09-10
97067,13,608,2020-09-10
97068,79,279.1,2020-09-10
97070,145,691.9,2020-09-10
97071,936,3249.7,2020-09-10
97078,240,1119.9,2020-09-10
97080,480,1173.9,2020-09-10
97086,183,703.6,2020-09-10
97089,78,650.6,2020-09-10
97101,24,632.6,2020-09-10
97103,45,266.9,2020-09-10
97106,22,483.5,2020-09-10
97107,0,0,2020-09-10
97110,-1,-1,2020-09-10
