zip,count,date,COVID_count_per_10k,name,total_population,median_household_income
97471,341,2020-12-16,110.59579022475918,Roseburg,30833,55714
97532,29,2020-12-16,108.45175766641735,Merlin,2674,55284
97221,137,2020-12-16,108.37750177992247,Portland,12641,113699
97457,116,2020-12-16,107.81671159029649,Myrtle Creek,10759,46493
97210,135,2020-12-16,107.49263476391432,Portland,12559,81797
97469,29,2020-12-16,107.24852071005917,Riddle,2704,49123
97454,16,2020-12-16,104.78061558611657,Marcola,1527,72283
97378,99,2020-12-16,104.49651678277391,Sheridan,9474,51177
97205,89,2020-12-16,104.04489127893383,Portland,8554,35240
97017,31,2020-12-16,103.74832663989291,Colton,2988,88141
97420,295,2020-12-16,103.39630577266833,Coos Bay,28531,39114
97415,161,2020-12-16,103.10598783221262,Brookings,15615,41438
97452,17,2020-12-16,102.34798314268512,Lowell,1661,58503
97495,16,2020-12-16,100.94637223974763,Winchester,1585,43619
97212,270,2020-12-16,100.42401249721044,Portland,26886,101728
97526,364,2020-12-16,100.32799536947714,Grants Pass,36281,48330
97527,347,2020-12-16,99.42693409742121,Grants Pass,34900,48717
97358,29,2020-12-16,97.97297297297297,Lyons,2960,65701
97467,55,2020-12-16,97.91703756453623,Reedsport,5617,38942
97386,141,2020-12-16,96.81406207085965,Sweet Home,14564,44923
97539,37,2020-12-16,96.40437727983324,Shady Cove,3838,40585
97541,14,2020-12-16,94.40323668240055,Trail,1483,47643
97459,140,2020-12-16,94.07969894496338,North Bend,14881,45092
97103,171,2020-12-16,93.61655534873536,Astoria,18266,56160
97753,23,2020-12-16,93.53395689304595,Powell Butte,2459,72838
97623,23,2020-12-16,93.34415584415585,Bonanza,2464,37748
97112,21,2020-12-16,92.79717189571366,Cloverdale,2263,51011
97537,68,2020-12-16,91.50854528327278,Rogue River,7431,48920
97391,55,2020-12-16,91.05960264900662,Toledo,6040,52634
97456,28,2020-12-16,89.68609865470852,Monroe,3122,59770
97141,124,2020-12-16,89.38869665513265,Tillamook,13872,50213
97049,20,2020-12-16,88.8494002665482,Rhododendron,2251,72083
97064,33,2020-12-16,88.42443729903538,Vernonia,3732,56671
97110,15,2020-12-16,87.56567425569177,Cannon Beach,1713,59314
97053,29,2020-12-16,86.74842955429256,Warren,3343,70596
97431,26,2020-12-16,86.522462562396,Dexter,3005,68076
97424,168,2020-12-16,86.44643408459402,Cottage Grove,19434,46881
97405,406,2020-12-16,85.19210189478986,Eugene,47657,66133
97707,60,2020-12-16,84.38818565400844,Bend,7110,62308
