zip,count,new_rate_10k,date,zipcode,name,state_abbrev,area,totpop_cy,medhinc_cy
97086,16,52.296,2020-08-26,97086,"Happy Valley",OR,10.1481203049254,32685,98590
97304,16,50.936,2020-08-26,97304,Salem,OR,61.7361312641532,31835,66749
97502,17,50.4152,2020-08-26,97502,"Central Point",OR,82.2044501335604,29656,55522
97317,19,49.7116,2020-08-26,97317,Salem,OR,54.4089265038736,26164,59502
97006,11,49.269,2020-08-26,97006,Beaverton,OR,6.96620870101866,44790,78544
97302,12,48.948,2020-08-26,97302,Salem,OR,24.242351044718,40790,64161
97322,13,48.2885,2020-08-26,97322,Albany,OR,66.1532586379949,37145,49169
97132,15,47.0685,2020-08-26,97132,Newberg,OR,63.2182799357448,31379,71141
97211,13,44.3105,2020-08-26,97211,Portland,OR,6.68439653946473,34085,80640
97478,11,44.1254,2020-08-26,97478,Springfield,OR,218.43651534161,40114,55845
97224,11,41.1543,2020-08-26,97224,Portland,OR,8.99561706980357,37413,78136
97801,18,39.5496,2020-08-26,97801,Pendleton,OR,1029.22758482109,21972,53891
97203,11,39.2249,2020-08-26,97203,Portland,OR,11.3519900967709,35659,57817
97003,12,37.938,2020-08-26,97003,Beaverton,OR,4.5660289468645,31615,72734
97062,12,36.0084,2020-08-26,97062,Tualatin,OR,14.7521473141031,30007,86250
97702,7,34.8124,2020-08-26,97702,Bend,OR,132.365304370722,49732,70425
97005,12,33.9708,2020-08-26,97005,Beaverton,OR,5.55325797447222,28309,54232
97008,11,33.3696,2020-08-26,97008,Beaverton,OR,5.17317267762446,30336,71986
97013,13,32.9589,2020-08-26,97013,Canby,OR,60.3126390462049,25353,76479
97701,8,32.0816,2020-08-26,97701,Bend,OR,333.335024057135,40102,60820
97015,14,31.6862,2020-08-26,97015,Clackamas,OR,8.93667288867039,22633,74846
97330,7,31.2032,2020-08-26,97330,Corvallis,OR,83.6455129006939,44576,54916
97070,12,30.3732,2020-08-26,97070,Wilsonville,OR,18.7799103406834,25311,80835
97222,8,29.8024,2020-08-26,97222,Portland,OR,8.77269824640158,37253,58020
97219,7,29.1396,2020-08-26,97219,Portland,OR,11.7849159790826,41628,100306
97116,10,28.983,2020-08-26,97116,"Forest Grove",OR,68.8593418357364,28983,62657
97060,13,28.6975,2020-08-26,97060,Troutdale,OR,17.3397775572849,22075,70029
97527,8,27.92,2020-08-26,97527,"Grants Pass",OR,177.575483333165,34900,48717
97216,14,24.367,2020-08-26,97216,Portland,OR,2.49739773221441,17405,50559
97756,6,24.12,2020-08-26,97756,Redmond,OR,98.7445915875537,40200,56928
97225,9,23.4774,2020-08-26,97225,Portland,OR,6.71961076398565,26086,89522
97477,6,23.1378,2020-08-26,97477,Springfield,OR,13.0979783328779,38563,42555
97113,14,21.2548,2020-08-26,97113,Cornelius,OR,33.7133882926189,15182,62923
97321,7,19.4859,2020-08-26,97321,Albany,OR,75.2305488907682,27837,68304
97520,7,19.0148,2020-08-26,97520,Ashland,OR,650.448522966211,27164,57290
97213,6,18.942,2020-08-26,97213,Portland,OR,3.97752784955941,31570,73860
97526,5,18.1405,2020-08-26,97526,"Grants Pass",OR,243.846756990657,36281,48330
97078,7,18.0621,2020-08-26,97078,Beaverton,OR,7.45919366438412,25803,67159
97850,10,17.448,2020-08-26,97850,"La Grande",OR,863.241653582023,17448,42768
97089,12,16.77,2020-08-26,97089,Damascus,OR,22.1144784514842,13975,103250
97381,10,16.663,2020-08-26,97381,Silverton,OR,174.570771341952,16663,71467
97601,7,16.5074,2020-08-26,97601,"Klamath Falls",OR,882.99107448628,23582,36080
97603,5,15.573,2020-08-26,97603,"Klamath Falls",OR,350.172343989018,31146,44512
97741,11,15.2504,2020-08-26,97741,Madras,OR,413.425575230265,13864,50018
97882,17,14.5435,2020-08-26,97882,Umatilla,OR,21.5603927785969,8555,51073
97217,4,14.4844,2020-08-26,97217,Portland,OR,10.6222520893604,36211,69277
97814,11,13.8622,2020-08-26,97814,"Baker City",OR,952.186089352735,12602,46509
97212,5,13.443,2020-08-26,97212,Portland,OR,2.76480943755293,26886,101728
97367,12,13.3056,2020-08-26,97367,"Lincoln City",OR,136.311926035337,11088,41295
97503,11,13.2451,2020-08-26,97503,"White City",OR,60.3128732320419,12041,53263
97267,4,13.0624,2020-08-26,97267,Portland,OR,7.58717075062981,32656,71640
97862,11,12.7215,2020-08-26,97862,"Milton Freewater",OR,312.696971532913,11565,46821
97306,4,12.1564,2020-08-26,97306,Salem,OR,33.1631468359043,30391,75599
97031,6,11.7978,2020-08-26,97031,"Hood River",OR,199.283132569596,19663,63475
97333,5,11.2895,2020-08-26,97333,Corvallis,OR,102.951002224795,22579,55348
97215,6,10.8576,2020-08-26,97215,Portland,OR,2.33325423380893,18096,85750
97024,9,10.4832,2020-08-26,97024,Fairview,OR,4.18615660806631,11648,57991
97035,4,9.9792,2020-08-26,97035,"Lake Oswego",OR,6.31803889599612,24948,101507
97424,5,9.717,2020-08-26,97424,"Cottage Grove",OR,370.739181076859,19434,46881
97913,17,9.5676,2020-08-26,97913,Nyssa,OR,128.27929162279,5628,49789
97401,2,9.1682,2020-08-26,97401,Eugene,OR,9.37509235079675,45841,37586
97239,5,9.0165,2020-08-26,97239,Portland,OR,3.62157139517183,18033,103921
97338,4,8.7736,2020-08-26,97338,Dallas,OR,119.506743055171,21934,55449
97214,3,8.5719,2020-08-26,97214,Portland,OR,2.85922795051223,28573,59244
97051,5,8.536,2020-08-26,97051,"Saint Helens",OR,47.1602383778659,17072,52674
97218,5,7.914,2020-08-26,97218,Portland,OR,10.933331212801,15828,59510
97761,24,7.308,2020-08-26,97761,"Warm Springs",OR,475.68087955937,3045,49387
97038,4,6.8724,2020-08-26,97038,Molalla,OR,298.257087846743,17181,65790
97009,8,6.5208,2020-08-26,97009,Boring,OR,29.8693398068566,8151,85309
97524,4,6.3944,2020-08-26,97524,"Eagle Point",OR,263.8716465197,15986,62913
97471,2,6.1666,2020-08-26,97471,Roseburg,OR,251.139465757646,30833,55714
97140,2,5.7582,2020-08-26,97140,Sherwood,OR,44.5113598348181,28791,103356
97420,2,5.7062,2020-08-26,97420,"Coos Bay",OR,214.70438031486,28531,39114
97402,1,5.4883,2020-08-26,97402,Eugene,OR,86.7558635149065,54883,44970
97818,11,5.1095,2020-08-26,97818,Boardman,OR,239.125020719744,4645,54928
97361,4,5.0444,2020-08-26,97361,Monmouth,OR,126.510175147305,12611,47043
97351,4,4.606,2020-08-26,97351,Independence,OR,54.3162639212462,11515,48413
97002,7,4.249,2020-08-26,97002,Aurora,OR,40.0266217795295,6070,73623
97058,2,4.2412,2020-08-26,97058,"The Dalles",OR,336.440385431871,21206,51778
97034,2,4.0528,2020-08-26,97034,"Lake Oswego",OR,7.81399111357301,20264,142163
97027,3,3.8997,2020-08-26,97027,Gladstone,OR,2.53169545588836,12999,68497
97114,7,3.8129,2020-08-26,97114,Dayton,OR,55.8963757594123,5447,67395
97540,4,3.7824,2020-08-26,97540,Talent,OR,30.9193571231466,9456,43916
97404,1,3.5582,2020-08-26,97404,Eugene,OR,11.5969964882171,35582,60196
97201,2,3.5068,2020-08-26,97201,Portland,OR,1.91677186068537,17534,56236
97023,3,3.495,2020-08-26,97023,Estacada,OR,712.193589163212,11650,75268
97032,6,3.2598,2020-08-26,97032,Hubbard,OR,18.9248526835487,5433,61752
97355,1,3.1285,2020-08-26,97355,Lebanon,OR,210.670447169973,31285,51381
97918,7,3.1276,2020-08-26,97918,Vale,OR,452.366952485294,4468,44641
97068,1,3.0486,2020-08-26,97068,"West Linn",OR,23.7339287314379,30486,114441
97232,2,2.9446,2020-08-26,97232,Portland,OR,1.83671878515889,14723,58233
97210,2,2.5118,2020-08-26,97210,Portland,OR,9.33315507292738,12559,81797
97844,6,2.4078,2020-08-26,97844,Irrigon,OR,64.1291827565068,4013,58486
97470,1,2.0837,2020-08-26,97470,Roseburg,OR,169.189665103415,20837,46149
97209,1,2.0613,2020-08-26,97209,Portland,OR,1.05363360339782,20613,73208
97754,1,2.0532,2020-08-26,97754,Prineville,OR,1467.37683227988,20532,38952
97055,1,1.9698,2020-08-26,97055,Sandy,OR,129.602002231481,19698,74114
97378,2,1.8948,2020-08-26,97378,Sheridan,OR,136.875599486188,9474,51177
97370,2,1.8386,2020-08-26,97370,Philomath,OR,146.86498146682,9193,63322
97415,1,1.5615,2020-08-26,97415,Brookings,OR,746.403329559069,15615,41438
97759,2,1.5586,2020-08-26,97759,Sisters,OR,415.158671772103,7793,75337
97362,3,1.5102,2020-08-26,97362,"Mount Angel",OR,21.3120288457216,5034,53086
97459,1,1.4881,2020-08-26,97459,"North Bend",OR,317.289280830006,14881,45092
97386,1,1.4564,2020-08-26,97386,"Sweet Home",OR,107.586972672056,14564,44923
97408,1,1.4306,2020-08-26,97408,Eugene,OR,46.7976016714666,14306,69006
97048,2,1.3856,2020-08-26,97048,Rainier,OR,86.6670230508749,6928,55360
97403,1,1.2701,2020-08-26,97403,Eugene,OR,4.03051016642778,12701,48779
97221,1,1.2641,2020-08-26,97221,Portland,OR,4.31003970887527,12641,113699
97227,2,1.0946,2020-08-26,97227,Portland,OR,1.40340378983457,5473,67684
97383,1,1.0344,2020-08-26,97383,Stayton,OR,51.2844375073337,10344,55632
97205,1,0.8554,2020-08-26,97205,Portland,OR,0.923496933572463,8554,35240
97760,1,0.8261,2020-08-26,97760,Terrebonne,OR,95.3527970043214,8261,67439
97022,2,0.7704,2020-08-26,97022,"Eagle Creek",OR,23.8678832823901,3852,75311
97325,1,0.7403,2020-08-26,97325,Aumsville,OR,32.2191746485237,7403,66567
97352,1,0.6677,2020-08-26,97352,Jefferson,OR,47.2052449347284,6677,62500
97146,1,0.6424,2020-08-26,97146,Warrenton,OR,20.5480977205662,6424,56436
97391,1,0.604,2020-08-26,97391,Toledo,OR,82.3830264263315,6040,52634
97374,1,0.5641,2020-08-26,97374,Scio,OR,179.38600668469,5641,71138
97392,1,0.5381,2020-08-26,97392,Turner,OR,40.547786829772,5381,71954
97446,1,0.5291,2020-08-26,97446,Harrisburg,OR,115.495174608374,5291,59823
97525,1,0.5268,2020-08-26,97525,"Gold Hill",OR,121.333049774043,5268,50465
97127,1,0.4486,2020-08-26,97127,Lafayette,OR,0.970654425959932,4486,59993
97119,1,0.4342,2020-08-26,97119,Gaston,OR,132.957504975451,4342,86088
97026,1,0.4153,2020-08-26,97026,Gervais,OR,38.6904693240725,4153,63861
97101,1,0.4017,2020-08-26,97101,Amity,OR,52.6033819215424,4017,65422
97148,1,0.3676,2020-08-26,97148,Yamhill,OR,138.28332478265,3676,93310
97734,1,0.3262,2020-08-26,97734,Culver,OR,195.835203739587,3262,53777
97041,1,0.3231,2020-08-26,97041,"Mount Hood Parkdale",OR,258.72545741262,3231,73821
97042,1,0.2837,2020-08-26,97042,Mulino,OR,24.3268358552451,2837,91742
97826,2,0.267,2020-08-26,97826,Echo,OR,265.413747984774,1335,53454
97633,1,0.1308,2020-08-26,97633,Merrill,OR,30.9432516555878,1308,49452
97375,1,0.1227,2020-08-26,97375,"Scotts Mills",OR,32.19789870907,1227,84889
97004,0,0.0,2020-08-26,97004,Beavercreek,OR,39.1196044316582,4689,94200
97016,0,0.0,2020-08-26,97016,Clatskanie,OR,276.987220381071,6258,57303
97019,0,0.0,2020-08-26,97019,Corbett,OR,59.3260538411205,3443,79095
97056,0,0.0,2020-08-26,97056,Scappoose,OR,97.4827887013022,12276,64162
97103,0,0.0,2020-08-26,97103,Astoria,OR,239.295466811066,18266,56160
97111,0,0.0,2020-08-26,97111,Carlton,OR,39.6472672675319,3554,72753
97115,0,0.0,2020-08-26,97115,Dundee,OR,14.4700455024229,4642,85187
97138,0,0.0,2020-08-26,97138,Seaside,OR,420.584393781099,11004,48139
97141,0,0.0,2020-08-26,97141,Tillamook,OR,451.829101196267,13872,50213
97231,0,0.0,2020-08-26,97231,Portland,OR,63.2942004455825,4482,112694
97380,0,0.0,2020-08-26,97380,Siletz,OR,113.020290604281,2629,48339
97385,0,0.0,2020-08-26,97385,Sublimity,OR,33.2346763206548,3527,67784
97426,0,0.0,2020-08-26,97426,Creswell,OR,71.4998792993486,10610,63451
97439,0,0.0,2020-08-26,97439,Florence,OR,147.881754396235,15740,40608
97448,0,0.0,2020-08-26,97448,"Junction City",OR,128.283101377363,13752,57776
97479,0,0.0,2020-08-26,97479,Sutherlin,OR,161.509165303762,10112,48659
97487,0,0.0,2020-08-26,97487,Veneta,OR,193.896746069673,9115,54469
97530,0,0.0,2020-08-26,97530,Jacksonville,OR,417.319009797209,7965,60279
97630,0,0.0,2020-08-26,97630,Lakeview,OR,1108.21643912553,5292,43584
97703,0,0.0,2020-08-26,97703,Bend,OR,209.628363892125,30996,78610
97739,0,0.0,2020-08-26,97739,"La Pine",OR,1087.68961845201,13577,48661
97824,0,0.0,2020-08-26,97824,Cove,OR,210.722680595857,1753,62393
97827,0,0.0,2020-08-26,97827,Elgin,OR,412.153827971747,3301,41728
97836,0,0.0,2020-08-26,97836,Heppner,OR,1122.95460154303,2020,50209
97868,0,0.0,2020-08-26,97868,"Pilot Rock",OR,405.020545465497,2073,49244
97886,0,0.0,2020-08-26,97886,Weston,OR,134.355281316099,1169,61998
97875,-1,-0.2677,2020-08-26,97875,Stanfield,OR,47.8678632375082,2677,58097
97523,-1,-0.7719,2020-08-26,97523,"Cave Junction",OR,297.598609236921,7719,32518
97365,-1,-1.1131,2020-08-26,97365,Newport,OR,31.7394248606074,11131,46167
97405,-1,-4.7657,2020-08-26,97405,Eugene,OR,112.221940186477,47657,66133
97071,101,319.1903,2020-09-02,97071,Woodburn,OR,57.0083478387998,31603,53329
97305,53,230.8309,2020-09-02,97305,Salem,OR,47.9919312146601,43553,48604
97914,107,207.4516,2020-09-02,97914,Ontario,OR,200.505792931874,19388,37363
97301,32,183.9936,2020-09-02,97301,Salem,OR,11.2504876292894,57498,43425
97123,33,163.713,2020-09-02,97123,Hillsboro,OR,56.0120216624948,49610,78935
97501,33,150.6615,2020-09-02,97501,Medford,OR,42.3412006575402,45655,43006
97236,34,135.0786,2020-09-02,97236,Portland,OR,7.56497957853936,39729,53217
97230,28,118.5772,2020-09-02,97230,Portland,OR,10.6941806300882,42349,55153
97838,39,102.9951,2020-09-02,97838,Hermiston,OR,149.909098157205,26409,53832
97303,24,102.1104,2020-09-02,97303,Salem,OR,23.5161318208895,42546,61298
97030,24,96.8808,2020-09-02,97030,Gresham,OR,7.21237632695326,40367,52440
97045,17,96.5736,2020-09-02,97045,"Oregon City",OR,86.8540690401142,56808,80390
97124,17,93.1005,2020-09-02,97124,Hillsboro,OR,44.7373082281095,54765,88896
97801,40,87.888,2020-09-02,97801,Pendleton,OR,1029.22758482109,21972,53891
97220,26,86.684,2020-09-02,97220,Portland,OR,7.68595224493517,33340,53408
97266,23,84.8056,2020-09-02,97266,Portland,OR,6.22534838462095,36872,46821
97128,21,83.1012,2020-09-02,97128,Mcminnville,OR,117.481372378274,39572,54784
97007,15,72.759,2020-09-02,97007,Beaverton,OR,17.7854705085801,48506,100221
97080,15,69.1875,2020-09-02,97080,Gresham,OR,22.5367931854277,46125,75213
97013,27,68.4531,2020-09-02,97013,Canby,OR,60.3126390462049,25353,76479
97402,12,65.8596,2020-09-02,97402,Eugene,OR,86.7558635149065,54883,44970
97233,15,65.046,2020-09-02,97233,Portland,OR,4.70276841896393,43364,44978
97006,14,62.706,2020-09-02,97006,Beaverton,OR,6.96620870101866,44790,78544
97223,12,61.4736,2020-09-02,97223,Portland,OR,10.9526555550035,51228,83752
97504,12,58.8336,2020-09-02,97504,Medford,OR,51.2395277919682,49028,56873
97116,20,57.966,2020-09-02,97116,"Forest Grove",OR,68.8593418357364,28983,62657
97203,14,49.9226,2020-09-02,97203,Portland,OR,11.3519900967709,35659,57817
97062,15,45.0105,2020-09-02,97062,Tualatin,OR,14.7521473141031,30007,86250
97322,12,44.574,2020-09-02,97322,Albany,OR,66.1532586379949,37145,49169
97317,17,44.4788,2020-09-02,97317,Salem,OR,54.4089265038736,26164,59502
97078,16,41.2848,2020-09-02,97078,Beaverton,OR,7.45919366438412,25803,67159
97211,12,40.902,2020-09-02,97211,Portland,OR,6.68439653946473,34085,80640
97217,11,39.8321,2020-09-02,97217,Portland,OR,10.6222520893604,36211,69277
97405,8,38.1256,2020-09-02,97405,Eugene,OR,112.221940186477,47657,66133
97224,10,37.413,2020-09-02,97224,Portland,OR,8.99561706980357,37413,78136
97302,9,36.711,2020-09-02,97302,Salem,OR,24.242351044718,40790,64161
97401,8,36.6728,2020-09-02,97401,Eugene,OR,9.37509235079675,45841,37586
97330,8,35.6608,2020-09-02,97330,Corvallis,OR,83.6455129006939,44576,54916
97502,12,35.5872,2020-09-02,97502,"Central Point",OR,82.2044501335604,29656,55522
97229,5,35.34,2020-09-02,97229,Portland,OR,19.3911836373978,70680,119453
97086,10,32.685,2020-09-02,97086,"Happy Valley",OR,10.1481203049254,32685,98590
97882,38,32.509,2020-09-02,97882,Umatilla,OR,21.5603927785969,8555,51073
97701,8,32.0816,2020-09-02,97701,Bend,OR,333.335024057135,40102,60820
97304,10,31.835,2020-09-02,97304,Salem,OR,61.7361312641532,31835,66749
97003,10,31.615,2020-09-02,97003,Beaverton,OR,4.5660289468645,31615,72734
97420,11,31.3841,2020-09-02,97420,"Coos Bay",OR,214.70438031486,28531,39114
97005,11,31.1399,2020-09-02,97005,Beaverton,OR,5.55325797447222,28309,54232
97321,11,30.6207,2020-09-02,97321,Albany,OR,75.2305488907682,27837,68304
97008,10,30.336,2020-09-02,97008,Beaverton,OR,5.17317267762446,30336,71986
97202,7,30.1161,2020-09-02,97202,Portland,OR,6.45230355394679,43023,71733
97015,13,29.4229,2020-09-02,97015,Clackamas,OR,8.93667288867039,22633,74846
97404,8,28.4656,2020-09-02,97404,Eugene,OR,11.5969964882171,35582,60196
97478,7,28.0798,2020-09-02,97478,Springfield,OR,218.43651534161,40114,55845
97206,5,25.6615,2020-09-02,97206,Portland,OR,6.47120363521073,51323,62204
97070,10,25.311,2020-09-02,97070,Wilsonville,OR,18.7799103406834,25311,80835
97756,6,24.12,2020-09-02,97756,Redmond,OR,98.7445915875537,40200,56928
97214,8,22.8584,2020-09-02,97214,Portland,OR,2.85922795051223,28573,59244
97603,7,21.8022,2020-09-02,97603,"Klamath Falls",OR,350.172343989018,31146,44512
97219,5,20.814,2020-09-02,97219,Portland,OR,11.7849159790826,41628,100306
97060,9,19.8675,2020-09-02,97060,Troutdale,OR,17.3397775572849,22075,70029
97068,6,18.2916,2020-09-02,97068,"West Linn",OR,23.7339287314379,30486,114441
97306,6,18.2346,2020-09-02,97306,Salem,OR,33.1631468359043,30391,75599
97218,11,17.4108,2020-09-02,97218,Portland,OR,10.933331212801,15828,59510
97503,14,16.8574,2020-09-02,97503,"White City",OR,60.3128732320419,12041,53263
97850,9,15.7032,2020-09-02,97850,"La Grande",OR,863.241653582023,17448,42768
97702,3,14.9196,2020-09-02,97702,Bend,OR,132.365304370722,49732,70425
97222,4,14.9012,2020-09-02,97222,Portland,OR,8.77269824640158,37253,58020
97351,12,13.818,2020-09-02,97351,Independence,OR,54.3162639212462,11515,48413
97031,7,13.7641,2020-09-02,97031,"Hood River",OR,199.283132569596,19663,63475
97267,4,13.0624,2020-09-02,97267,Portland,OR,7.58717075062981,32656,71640
97524,8,12.7888,2020-09-02,97524,"Eagle Point",OR,263.8716465197,15986,62913
97215,7,12.6672,2020-09-02,97215,Portland,OR,2.33325423380893,18096,85750
97213,4,12.628,2020-09-02,97213,Portland,OR,3.97752784955941,31570,73860
97355,4,12.514,2020-09-02,97355,Lebanon,OR,210.670447169973,31285,51381
97209,6,12.3678,2020-09-02,97209,Portland,OR,1.05363360339782,20613,73208
97216,7,12.1835,2020-09-02,97216,Portland,OR,2.49739773221441,17405,50559
97113,8,12.1456,2020-09-02,97113,Cornelius,OR,33.7133882926189,15182,62923
97477,3,11.5689,2020-09-02,97477,Springfield,OR,13.0979783328779,38563,42555
97913,20,11.256,2020-09-02,97913,Nyssa,OR,128.27929162279,5628,49789
97520,4,10.8656,2020-09-02,97520,Ashland,OR,650.448522966211,27164,57290
97239,6,10.8198,2020-09-02,97239,Portland,OR,3.62157139517183,18033,103921
97862,9,10.4085,2020-09-02,97862,"Milton Freewater",OR,312.696971532913,11565,46821
97038,6,10.3086,2020-09-02,97038,Molalla,OR,298.257087846743,17181,65790
97381,6,9.9978,2020-09-02,97381,Silverton,OR,174.570771341952,16663,71467
97367,9,9.9792,2020-09-02,97367,"Lincoln City",OR,136.311926035337,11088,41295
97703,3,9.2988,2020-09-02,97703,Bend,OR,209.628363892125,30996,78610
97527,2,6.98,2020-09-02,97527,"Grants Pass",OR,177.575483333165,34900,48717
97378,7,6.6318,2020-09-02,97378,Sheridan,OR,136.875599486188,9474,51177
97818,14,6.503,2020-09-02,97818,Boardman,OR,239.125020719744,4645,54928
97210,5,6.2795,2020-09-02,97210,Portland,OR,9.33315507292738,12559,81797
97132,2,6.2758,2020-09-02,97132,Newberg,OR,63.2182799357448,31379,71141
97471,2,6.1666,2020-09-02,97471,Roseburg,OR,251.139465757646,30833,55714
97424,3,5.8302,2020-09-02,97424,"Cottage Grove",OR,370.739181076859,19434,46881
97140,2,5.7582,2020-09-02,97140,Sherwood,OR,44.5113598348181,28791,103356
97089,4,5.59,2020-09-02,97089,Damascus,OR,22.1144784514842,13975,103250
97741,4,5.5456,2020-09-02,97741,Madras,OR,413.425575230265,13864,50018
97201,3,5.2602,2020-09-02,97201,Portland,OR,1.91677186068537,17534,56236
97361,4,5.0444,2020-09-02,97361,Monmouth,OR,126.510175147305,12611,47043
97814,4,5.0408,2020-09-02,97814,"Baker City",OR,952.186089352735,12602,46509
97601,2,4.7164,2020-09-02,97601,"Klamath Falls",OR,882.99107448628,23582,36080
97023,4,4.66,2020-09-02,97023,Estacada,OR,712.193589163212,11650,75268
97024,4,4.6592,2020-09-02,97024,Fairview,OR,4.18615660806631,11648,57991
97034,2,4.0528,2020-09-02,97034,"Lake Oswego",OR,7.81399111357301,20264,142163
97362,8,4.0272,2020-09-02,97362,"Mount Angel",OR,21.3120288457216,5034,53086
97055,2,3.9396,2020-09-02,97055,Sandy,OR,129.602002231481,19698,74114
97526,1,3.6281,2020-09-02,97526,"Grants Pass",OR,243.846756990657,36281,48330
97918,8,3.5744,2020-09-02,97918,Vale,OR,452.366952485294,4468,44641
97051,2,3.4144,2020-09-02,97051,"Saint Helens",OR,47.1602383778659,17072,52674
97032,6,3.2598,2020-09-02,97032,Hubbard,OR,18.9248526835487,5433,61752
97459,2,2.9762,2020-09-02,97459,"North Bend",OR,317.289280830006,14881,45092
97535,5,2.9075,2020-09-02,97535,Phoenix,OR,2.79661982648793,5815,44271
97448,2,2.7504,2020-09-02,97448,"Junction City",OR,128.283101377363,13752,57776
97212,1,2.6886,2020-09-02,97212,Portland,OR,2.76480943755293,26886,101728
97056,2,2.4552,2020-09-02,97056,Scappoose,OR,97.4827887013022,12276,64162
97875,9,2.4093,2020-09-02,97875,Stanfield,OR,47.8678632375082,2677,58097
97333,1,2.2579,2020-09-02,97333,Corvallis,OR,102.951002224795,22579,55348
97365,2,2.2262,2020-09-02,97365,Newport,OR,31.7394248606074,11131,46167
97026,5,2.0765,2020-09-02,97026,Gervais,OR,38.6904693240725,4153,63861
97383,2,2.0688,2020-09-02,97383,Stayton,OR,51.2844375073337,10344,55632
97423,3,2.0562,2020-09-02,97423,Coquille,OR,112.685711575054,6854,39358
97754,1,2.0532,2020-09-02,97754,Prineville,OR,1467.37683227988,20532,38952
97352,3,2.0031,2020-09-02,97352,Jefferson,OR,47.2052449347284,6677,62500
97370,2,1.8386,2020-09-02,97370,Philomath,OR,146.86498146682,9193,63322
97761,6,1.827,2020-09-02,97761,"Warm Springs",OR,475.68087955937,3045,49387
97103,1,1.8266,2020-09-02,97103,Astoria,OR,239.295466811066,18266,56160
97002,3,1.821,2020-09-02,97002,Aurora,OR,40.0266217795295,6070,73623
97530,2,1.593,2020-09-02,97530,Jacksonville,OR,417.319009797209,7965,60279
97525,3,1.5804,2020-09-02,97525,"Gold Hill",OR,121.333049774043,5268,50465
97439,1,1.574,2020-09-02,97439,Florence,OR,147.881754396235,15740,40608
97325,2,1.4806,2020-09-02,97325,Aumsville,OR,32.2191746485237,7403,66567
97232,1,1.4723,2020-09-02,97232,Portland,OR,1.83671878515889,14723,58233
97408,1,1.4306,2020-09-02,97408,Eugene,OR,46.7976016714666,14306,69006
97141,1,1.3872,2020-09-02,97141,Tillamook,OR,451.829101196267,13872,50213
97027,1,1.2999,2020-09-02,97027,Gladstone,OR,2.53169545588836,12999,68497
97041,4,1.2924,2020-09-02,97041,"Mount Hood Parkdale",OR,258.72545741262,3231,73821
97403,1,1.2701,2020-09-02,97403,Eugene,OR,4.03051016642778,12701,48779
97221,1,1.2641,2020-09-02,97221,Portland,OR,4.31003970887527,12641,113699
97016,2,1.2516,2020-09-02,97016,Clatskanie,OR,276.987220381071,6258,57303
97844,3,1.2039,2020-09-02,97844,Irrigon,OR,64.1291827565068,4013,58486
97114,2,1.0894,2020-09-02,97114,Dayton,OR,55.8963757594123,5447,67395
97385,3,1.0581,2020-09-02,97385,Sublimity,OR,33.2346763206548,3527,67784
97540,1,0.9456,2020-09-02,97540,Talent,OR,30.9193571231466,9456,43916
97487,1,0.9115,2020-09-02,97487,Veneta,OR,193.896746069673,9115,54469
97009,1,0.8151,2020-09-02,97009,Boring,OR,29.8693398068566,8151,85309
97759,1,0.7793,2020-09-02,97759,Sisters,OR,415.158671772103,7793,75337
97537,1,0.7431,2020-09-02,97537,"Rogue River",OR,213.780221461063,7431,48920
97146,1,0.6424,2020-09-02,97146,Warrenton,OR,20.5480977205662,6424,56436
97133,1,0.5387,2020-09-02,97133,"North Plains",OR,67.5276668315863,5387,88697
97004,1,0.4689,2020-09-02,97004,Beavercreek,OR,39.1196044316582,4689,94200
97115,1,0.4642,2020-09-02,97115,Dundee,OR,14.4700455024229,4642,85187
97067,2,0.4092,2020-09-02,97067,Welches,OR,27.8987792260179,2046,79013
97462,1,0.4068,2020-09-02,97462,Oakland,OR,232.843572938254,4068,52371
97826,3,0.4005,2020-09-02,97826,Echo,OR,265.413747984774,1335,53454
97022,1,0.3852,2020-09-02,97022,"Eagle Creek",OR,23.8678832823901,3852,75311
97148,1,0.3676,2020-09-02,97148,Yamhill,OR,138.28332478265,3676,93310
97734,1,0.3262,2020-09-02,97734,Culver,OR,195.835203739587,3262,53777
97868,1,0.2073,2020-09-02,97868,"Pilot Rock",OR,405.020545465497,2073,49244
97633,1,0.1308,2020-09-02,97633,Merrill,OR,30.9432516555878,1308,49452
97019,0,0.0,2020-09-02,97019,Corbett,OR,59.3260538411205,3443,79095
97042,0,0.0,2020-09-02,97042,Mulino,OR,24.3268358552451,2837,91742
97048,0,0.0,2020-09-02,97048,Rainier,OR,86.6670230508749,6928,55360
97101,0,0.0,2020-09-02,97101,Amity,OR,52.6033819215424,4017,65422
97107,0,0.0,2020-09-02,97107,"Bay City",OR,24.3944110537478,1587,57057
97111,0,0.0,2020-09-02,97111,Carlton,OR,39.6472672675319,3554,72753
97112,0,0.0,2020-09-02,97112,Cloverdale,OR,98.2490579434292,2263,51011
97119,0,0.0,2020-09-02,97119,Gaston,OR,132.957504975451,4342,86088
97127,0,0.0,2020-09-02,97127,Lafayette,OR,0.970654425959932,4486,59993
97138,0,0.0,2020-09-02,97138,Seaside,OR,420.584393781099,11004,48139
97227,0,0.0,2020-09-02,97227,Portland,OR,1.40340378983457,5473,67684
97231,0,0.0,2020-09-02,97231,Portland,OR,63.2942004455825,4482,112694
97338,0,0.0,2020-09-02,97338,Dallas,OR,119.506743055171,21934,55449
